Datetime,Latitude,Longitude,Message,Number of Records
10/30/2012 5:15:35 PM,43.1066,-88.4939,These gas cards can even go to help victims of Hurricane #Sandy!  Please give us a VOTE: http://t.co/4GMuuvcZ via @sharethis #CharityTuesday,1
11/1/2012 3:26:53 AM,27.9814,-82.4511,"There have been a lot of questions coming in about how to help the victims of #Hurricane Sandy, and I was told you... http://t.co/qGAmSpl1",1
10/30/2012 11:12:34 PM,10000,10000,The Red Cross is accepting donations for Hurricane Sandy relief. You can support the efforts with a $10 donation by texting REDCROSS,1
11/2/2012 1:33:23 PM,41.4037,-73.4594,The pictures I've seen from Jersey Shore getting distroyed by the Hurricane Sandy was so devastating. We need helpers like you to donate $10,1
11/6/2012 3:41:48 PM,39.3999,-8.22445,The Paramount (Official Website) STRONG ISLAND HURRICANE SANDY RELIEF CONCERT featuring THE SCRIPT p http://t.co/HnY0RlWx,1
10/31/2012 12:33:03 AM,39.9516,-75.1638,"""the more I learn about LevelUp, the better it gets. go to \""""settings\"""" and \""""donate to a cause\"""" to support Hurricane Sandy relief and more.""",1
11/2/2012 8:51:00 PM,10000,10000,The @LAGalaxy Foundation collecting donations for Hurricane Sandy relief  #MLS http://t.co/gSQvdaB1,1
11/3/2012 12:20:44 AM,10000,10000,The images of what hurricane sandy has done brings tears to my eyes. Help those affected. Please people need your help. #SandyHelp,1
11/3/2012 2:01:02 AM,43.0508,-76.1474,The Hurricane Sandy telethon is over but there's still more you can do to help. Donate to the relief efforts... http://t.co/L22RGWRp,1
11/7/2012 8:44:26 PM,42.121,-88.2809,The Hurricane Sandy Bundle ends in just a few hours! Donate to the @RedCross and get some awesome WP stuff! http://t.co/LBml244R,1
11/3/2012 4:19:59 PM,10000,10000,"theGLAMbar is accepting donations for the victims of Hurricane Sandy, stop by to drop off canned goods, clothing, blankets, etc.We can help!",1
11/3/2012 12:57:24 AM,40.1779,-74.5835,@TheEllenShow  RT please #Sandyhelp text 90999 red cross to help those affected by Hurricane Sandy...thanks!,1
11/1/2012 3:09:16 PM,33.7937,-83.7114,The devastation of the hurricane is horrible. Make sure if you can afford it to donate to the American Red Cross... http://t.co/mkrUwe4E,1
10/30/2012 10:00:46 PM,43.6702,-79.3868,The destruction caused by Hurricane Sandy has been tragic. Help out by donating to the Red Cross http://t.co/WiHiyD1Z,1
11/3/2012 12:52:33 AM,40.0583,-74.4057,"The damage from the hurricane was devastating, please do what you can to help those in need! #SandyHelp",1
10/31/2012 9:57:39 PM,39.8833,-86.5429,thedailyfeed: Six ways you can help Hurricane Sandys victims. http://t.co/txcQfjur,1
11/1/2012 9:36:44 PM,10000,10000,The church has no electricity. But we still have power. Help us help victims of Hurricane Sandy. 100% of support goes directly to victims.,1
11/3/2012 11:12:36 PM,10000,10000,"The Canadian population is 34,762,000 citizens. If every 1 donated $1 to hurricane relief fund @ilpadrina imagine the difference we cld make",1
11/1/2012 7:57:02 PM,10000,10000,The blood drive has been extended to 6:30pm in the Ballroom to help those affected by the hurricane-the Red Cross needs us! #giveback #sru,1
11/2/2012 6:50:55 PM,36.1589,-86.7821,The American Red Cross is in need of two things to assist in the aftermath of Hurricane Sandy: Monetary donations... http://t.co/BILtXTNZ,1
11/4/2012 7:23:24 PM,10000,10000,The 7 Line ﾒs charity shirt for victims of Hurricane Sandy  @metsblog http://t.co/ZwJUvHxq,1
10/31/2012 4:49:08 PM,43.1541,-77.6193,"Thank you @whec_nrudd for broadcasting live today! We are now at $1,850 for Hurricane Relief. Call 585-241-4201 to make your gift!",1
11/2/2012 4:54:36 PM,35.5778,-80.8187,Thank you to @napaknowhow and @MWRteam for helping us raise funds for Hurricane Sandy relief efforts in NJ! Donate at http://t.co/YSwz5Jj4,1
11/1/2012 8:33:20 PM,40.7561,-73.987,"Thank you MT @SunsPRgirl: @Suns will be collecting donations for the Red Cross on Fri, beginning at 5pm for victims of Hurricane Sandy",1
10/30/2012 9:17:02 PM,34.7244,-92.2789,Text to help victims of Superstorm Sandy: For Arkansas residents who are seeing the devastation of Hurricane Sandy... http://t.co/87rrkrcC,1
11/1/2012 12:47:17 PM,43.0621,-89.4008,"""Text the words \""""red cross\"""" to 90999 to donate $10 for disaster relief from hurricane #sandy!""",1
11/2/2012 12:32:28 AM,38.2561,-85.7515,Text the word RESPONSE to 80888 to give an immediate $10 donation to Hurricane Disaster Response (read article... http://t.co/h8DMVhJF,1
10/30/2012 10:42:54 PM,10000,10000,Text 'STORM' to 80888 @SalvationArmyUS to donate $10 for Hurricane #Sandy Relief. We thank you. RomneyRyan2012 Campaign,1
11/3/2012 3:18:52 AM,-74.5775,40.0592,Text RESCROSS to 90999 to donate $10 to help victims of hurricane Sandy. Every dollar helps!! #SandyHelp,1
11/3/2012 12:28:31 AM,37.6022,-122.016,"""Text \""""RedCross\"""" to 90999 to make a donation that helps the victims of Hurricane Sandy. C'mon guys...FOR AMERICA!!!   #redcross""",1
11/3/2012 12:20:37 AM,40.7858,-73.7254,Text REDCROSS to 90999 to make a $10 donation to help those devastated by the hurricane D: Lives have turned into dreams :( #SandyHelp,1
11/3/2012 12:50:18 AM,34.7415,-120.093,Text REDCROSS to 90999 to make a $10 donation to help the victims of Hurricane Sandy! As a princess Im commanding you to do it!?? #SandyHelp,1
10/30/2012 6:20:13 PM,10000,10000,Text REDCROSS to 90999 to make a $10 donation! every little bit helps those effected by hurricane #sandy http://t.co/LY08vSZa,1
11/3/2012 3:23:12 AM,30.2687,-97.7452,Text redcross to 90999 to make $10 donation for Hurricane Sandy relief.,1
11/3/2012 12:18:40 AM,39.6136,-86.1159,Text REDCROSS to 90999 to help victims of Hurricane Sandy. #sandyhelp. Very moving show tonight.,1
11/3/2012 3:39:58 AM,10000,10000,"""Text \""""REDCROSS\"""" to 90999 to donate a quick, easy $10 Hurricane Sandy relief. Simple way to help thousands from your couch.""",1
11/1/2012 2:10:05 PM,10000,10000,"Text REDCROSS to 90999 to donate $10  to the Red Cross to help hurricane victims. #redcross, #sandy",1
11/3/2012 12:41:47 AM,30.3262,-81.6579,Text REDCROSS to 90999 to donate $10 to the Red Cross for Hurricane Sandy Relief. #hurricane #Sandy #sandynyc #SandyHelp #Obama #Romney,1
10/30/2012 5:27:11 PM,10000,10000,Text REDCROSS to 90999 to donate $10 to the @redcross and their relief efforts! #sandy #NYC #Hurricane,1
11/2/2012 12:47:35 AM,40.6752,-73.971,Text REDCROSS to 90999 to donate $10 to the Hurricane Sandy Relief Effort or visit https://t.co/SfZqgOCT to donate! Everything helps! -MB,1
10/30/2012 6:35:35 PM,32.7188,-117.164,"""Text \""""redcross\"""" to 90999  to donate $10 to hurricane sandy victims. The $10 is charged to your phone bill.""",1
11/2/2012 3:01:15 PM,42.7846,-83.2424,TEXT REDCROSS TO 90999 TO DONATE $10 TO HURRICANE RELIEF. #hurricanesandy,1
11/3/2012 1:12:32 AM,37.0902,-95.7129,"""Text \""""REDCROSS\"""" to 90999 to donate $10 to help the recovery from Hurricane  Sandy!!  #SandyHelp #HurricaneSandy #redcross""",1
10/31/2012 1:47:22 PM,10000,10000,"Text REDCROSS to 90999 to donate $10 to American Red Cross Disaster Relief, helping those affected by Hurricane Sandy",1
10/31/2012 11:31:29 AM,33.7545,-84.3897,Text REDCROSS to 90999 to donate $10 or text DONATE to give $25 towards Hurricane Sandy disaster relief. @RedCross,1
11/2/2012 6:32:06 AM,40.6752,-73.971,Text 'Red Cross' to 90999 to donate $10 for Hurricane Sandy Relief #brooklyn #NY http://t.co/tyQvW2Jc,1
11/3/2012 12:49:20 AM,10000,10000,Text REDCROSS to 90999 to donate $10.00 to everyone who was effected by Hurricane Sandy. EVERY PENNY COUNTS. #SandyHelp ?,1
11/3/2012 12:13:43 AM,42.3789,-71.0283,Text REDCROSS to 90999 to donate $10.00 instantly to help with Hurricane Sandy Relief (Please Retweet) #HelpSandy,1
11/3/2012 4:12:45 AM,10000,10000,Text redcross to 90999 & they'll donate $10 to the victims of hurricane sandy! http://t.co/7T2jmDRS,1
11/4/2012 7:05:56 PM,10000,10000,Text #REDCROSS to 90999 on your mobile phone. A $10 dollar donation will help the victims of Hurricane #Sandy. http://t.co/1i4bsbGG,1
11/3/2012 10:17:39 PM,32.1574,-82.9071,Text REDCROSS to 90999 & make a 10$ donation for those who were affected by Hurricane Sandy. #SandyHelp #JerseyShore http://t.co/bvbLV70U,1
10/31/2012 2:03:34 AM,27.9814,-82.4511,Text REDCROSS to 90999 from your AT&T phone to donate $10 on ur next phone  bill to hurricane disaster relie http://t.co/IiFnbfsB,1
11/3/2012 12:53:38 AM,28.0745,-82.708,Text Red Cross to 90999 for hurricane Sandy victims! Just 10.00 :),1
11/3/2012 5:10:27 PM,40.3015,-79.5389,"Text REDCROSS to 90999 & donate $10 to the Red Cross, which will help relief efforts on EastCoast. Also donate blood! #hurricane #sandy",1
11/1/2012 3:57:33 AM,26.727,-81.8443,Text REDCROSS to 90999 and instantly donate $10 to help with hurricane Sandy disaster relief! Do It Now!! It will make you feel good!,1
11/1/2012 5:05:20 PM,41.7435,-88.0118,Text REDCROSS to 90999 and donate $10 to @RedCross for #Hurricane #Sandy recovery efforts,1
11/3/2012 12:29:39 AM,42.4486,-71.055,Text REDCROSS to 90999 and donate $10 to help these people whose lives are devastated from Hurricane Sandy. PLEASE!! #SandyHelp,1
11/3/2012 12:41:43 AM,33.4483,-112.074,"""Text \""""Redcross\"""" to 90999 and donate $10 to help fellow Americans affected by Hurricane Sandy #cometogether""",1
11/2/2012 11:04:30 PM,10000,10000,Text REDCROSS to 30333 to donate 5$ Canadian to help people affected by hurricane Sandy!,1
11/1/2012 12:11:28 PM,37.3553,-78.8229,Text HOPE to 501501 to help with Hurricane relief http://t.co/2m2U9hma,1
11/2/2012 12:47:47 PM,10000,10000,Text HOPE to 501501 to donate $10 to Nazarene Compassionate Ministries for Hurricane Sandy response. http://t.co/SJnffJ6m,1
11/2/2012 3:36:52 PM,-74.006,40.7144,"""Text 90999 with the word \""""Redcross\"""" to donate $ 10 to the victims of hurricane sandy @ Strawberry Square http://t.co/qR61RV9g""",1
11/3/2012 8:48:29 PM,10000,10000,Text 90999 to redcross to send $10 donation for hurricane sandy victims we need your help please retweet,1
11/3/2012 1:26:26 AM,10000,10000,Text 90999 REDCROSS to help the hurricane victims its only ten dollars #helpsandy,1
11/1/2012 9:13:05 PM,10000,10000,Text $10 to help Hurricane Relief directly to the Red Cross. http://t.co/06kWN3Gv,1
11/2/2012 2:04:31 PM,40.4255,-74.4162,Telethon to Benefit Hurricane Sandy Victims http://t.co/n54kWsYx,1
11/5/2012 1:17:44 AM,40.7561,-73.987,TED ROSSI black+gold collection now available @ http://t.co/0jxiHi23 !! Portion of proceeds benefit the RED CROSS/HURRICANE SANDY #powerback,1
11/2/2012 12:05:42 AM,36.1146,-115.173,#Technology #Geek American Red Cross Donations Being Accepted Through iTunes for Hurricane Sandy R... http://t.co/p58SUtJb #TodoSobreTec,1
11/2/2012 8:31:14 PM,10000,10000,#TECH 6 Ways for Geeks to Help With Hurricane Sandy Relief http://t.co/yjSWNE49 Source: http://t.co/HZYHyGbY,1
11/7/2012 8:43:11 PM,49.2144,-2.13125,"#Teaneck police union holding food, clothing drive for Hurricane #Sandy victims http://t.co/twaO2Euw",1
11/3/2012 12:52:46 AM,40.0583,-74.4057,"@tdandrades   please RT, text REDCROSS to 90999 to make a 10$ donation to hurricane Sandy victims,, THANK YOU.",1
11/5/2012 8:11:55 PM,39.3603,-74.4373,"Take a moment to open your hearts, your pockets and DONATE to the victims of HURRICANE SANDY in Atlantic City...... http://t.co/kaDFxoFg",1
11/5/2012 12:22:11 AM,38.8921,-77.0241,@Syr_Expats can volunteer for hurricane relief in @CityofNewarkNJ New Hope Baptist Church is coordinating efforts. Call them 973-622-4547.,1
11/5/2012 12:18:14 AM,41.8795,-87.6243,@SwankPR A portion of the proceeds will also go to Hurricane Sandy Relief presented by American Red Cross. Check out http://t.co/obYhDmtY,1
11/2/2012 1:43:36 AM,39.1977,-121.249,@susannichole has a great way to  help out the victims of  Hurricane Sandy: Fundraiser  20% of Sales to The Red Cross http://t.co/Har6I1j3,1
11/1/2012 11:52:33 AM,10000,10000,#Surya #SuryaRay1 #Surya #SuryaRay iTunes now accepts donations for Hurricane Sandy relief: Homes... http://t.co/Jmwu1Ucn @Surya @SuryaRay1,1
11/2/2012 10:05:11 PM,10000,10000,"Surviving Sisters' Boutique is now holding a Clothing Drive for Victims of Hurricane Sandy. People need clothes,... http://t.co/vGwDlQVB",1
11/3/2012 1:07:20 AM,34.0522,-118.243,Support the victims of Hurricane Sandy! $1 from every album sold will be donated to Red Cross! http://t.co/PQfSs3tz,1
11/3/2012 12:03:42 AM,37.6513,-91.8612,Support the Hurricane #Sandy Relief concert on a @NBC station now @Bravotv @mystyle @Syfy @g4tv @CNBC txt REDCROSS to 90999 $10 donation,1
11/5/2012 2:25:02 AM,46.9102,-124.117,Support our #fundraising efforts. http://t.co/24J3jxDu via @FundRazr help out a woman who lost it all to Hurricane Sandy,1
11/3/2012 5:55:00 PM,10000,10000,Support #NASCARUnites Hurricane Sandy relief efforts by bidding on some great 2013 #NASCAR VIP Experiences at http://t.co/yUfM8IgI!,1
10/30/2012 6:53:38 PM,10000,10000,"Support Hurricane Sandy Relief - the American Red Cross, AmeriCares and the Salvation Army.... http://t.co/3bX9A80c",1
10/31/2012 6:31:43 PM,27.6648,-81.5158,Support Hurricane Sandy Relief Efforts with eBay and PayPal http://t.co/F1sjjRfH,1
11/2/2012 7:02:27 PM,37.0902,-95.7129,Support for relief from United Airlines. Let's donate to help the victims of hurricane Sandy... &gt;&gt;&gt; http://t.co/VF2LQCC9,1
11/2/2012 4:41:46 PM,40.9889,-73.7775,Super storm Sandy has left devastation in its wake. Follow the link below if you'd like to help the Hurricane... http://t.co/kmhmXbrt,1
11/1/2012 6:28:33 PM,40.8269,-73.9228,Student Activities will be Collecting for Hurricane Sandy Relief! http://t.co/cdMKlTEH,1
11/3/2012 4:33:20 AM,32.7811,-96.7971,Stopped by to remind everyone that you can help the victims of Hurricane Sandy by donating to The Red Cross at http://t.co/zL1Gca73,1
11/1/2012 10:31:06 PM,38.6275,-90.1984,"St Louis, here's how we can help #Hurricane #Sandy survivors http://t.co/hrVdN3Wc",1
11/7/2012 11:03:04 PM,30.4045,-90.1594,Still time to support the Train of Hope 2012 - Hurricane Sandy Relief Efforts for New Jersey! Donations being... http://t.co/SIUWwhDJ,1
11/3/2012 3:05:55 AM,10000,10000,ﾓ@steviegworld: All Earnings For Tonights New York Knicks Game Will Be Donated To All Hurricane Sandy Victims!!! #charitygameﾔ I SAID THIS!!,1
11/4/2012 7:02:27 PM,40.7561,-73.987,Staten Island Hurricane Sandy Relief Drive @ Union Pool today in Williamsburg accepting donations til 6pm #statenisland http://t.co/0F1Dktsv,1
11/1/2012 12:42:34 PM,37.0902,-95.7129,STARTUP TIPS!! iTunes Accepting Red Cross Donations For Hurricane Sandy Victims: \\Apple on Wednesday made it a ... http://t.co/BtuiI4Iw,1
11/2/2012 10:25:23 PM,40.4384,-80.0019,"Starting tonight, will be accepting donations provide relief for those effected by Hurricane Sandy. http://t.co/gQTm6sd9 for more info",1
11/3/2012 8:45:37 PM,49.2636,-123.139,Sponsor a Family - Hurricane Sandy Relief Effort http://t.co/20NvEw6u #SandyHelp #SandyAid,1
11/2/2012 10:01:48 PM,32.7188,-117.164,"Spirit of Giving at @KeatingHotel 11/2-12/23, to benefit the victims and families affected by Hurricane Sandy. http://t.co/ucfNB9bC",1
11/5/2012 8:36:47 PM,39.2943,-76.6143,"""specific hurricane sandy relief effort: http://t.co/Mt9FGWaB (if you want to donate \""""stuff\"""" but stuff that's actually needed/useful)""",1
11/3/2012 12:33:43 AM,39.9622,-83.0007,"@SpeakerBoehner Donate $10 to Hurricane Sandy relief by texting REDCROSS to 90999, tweet it on",1
11/5/2012 5:03:27 AM,10000,10000,Spare yourself that new Gucci wallet with the matching belt and donate to the Red Cross Hurricane Aid by vis http://t.co/ZgeBco3E,1
11/5/2012 2:15:58 PM,10000,10000,"""So. MTV is launching a Hurricane Sandy relief effort called \""""Restore the Shore\"""" featuring \""""Jersey Shore\"""" cast. Funds will help rebuild.""",1
11/2/2012 8:47:29 PM,33.7398,-116.374,Some ways to Help the Victims of Hurricane Sandy http://t.co/cFKcNA4o #Support the @RedCross for #HurricaneSandy RT,1
10/31/2012 2:40:19 PM,35.9666,-83.9244,Some ways to help Hurricane relief efforts. http://t.co/XOtif3xR,1
11/4/2012 2:36:47 PM,49.7658,-94.4891,"Some dud asks for your # and gives you there phone, text REDCROSS to 90999 and they will donate $10 to help hurricane sandy victims #winning",1
10/30/2012 7:14:21 PM,40.7561,-73.987,So. Awesome. RT @drmabuse: Kids set up a hot cocoa hurricane relief stand on Smith just south of Carroll to raise dough for the Red Cross.,1
10/30/2012 2:19:31 PM,39.9516,-75.1638,#SMPlus Donate to Hurricane Sandy Relief: \Hurricane Sandy has crippled the East Coast is this mornings New Yor... http://t.co/Gux0ddcl,1
10/30/2012 3:48:56 PM,40.6752,-73.971,Sign up to donate blood to help victims of Hurricane #Sandy here: http://t.co/pqpn0oNX,1
11/6/2012 8:36:06 AM,34.0522,-118.243,SIGNAL BOOST: call for plus size clothes donations at Hurricane Sandy relief sitesﾅ http://t.co/MBcpugCa,1
11/3/2012 1:01:26 AM,42.6517,-73.7551,@shreyaghoshal @khushsundar @PriyaWajAnand\Please RT...please text REDCROSS to 90999 to donate $10 to help those affected by Hurricane Sandy,1
10/31/2012 5:01:23 PM,27.7671,-82.6385,"Show your Support, Hurricane VitaMeal Donation-Buy 2 and Nu Skin will donate 1.....Please use my referring ID#... http://t.co/07GqYSZu",1
11/5/2012 9:01:59 PM,38.2561,-85.7515,Show your support for the Hurricane Sandy relief efforts by purchasing a hurricane cocktail at one of 6... http://t.co/hyILzyDi,1
11/5/2012 10:44:07 PM,10000,10000,Shop to give back  | From http://t.co/VdY9Betx: Hurricane Sandy Relief: Where You Can Shop to Help http://t.co/keHnkkn3,1
11/3/2012 1:25:15 PM,40.7561,-73.987,"""Shop the \""""Sandy\"""" necklace and earrings. 10% of proceeds donated to Hurricane Sandy Relief http://t.co/ky8m9MzG""",1
11/2/2012 1:24:54 PM,10000,10000,Shop for a cause: The Coveteur is now shoppable and today's proceeds go to Hurricane Sandy victims: http://t.co/Zl28YSD3 (cc @lauralanktree),1
11/5/2012 9:38:07 PM,31.3036,-89.3123,@SherylCrow PLEASE! RT to all of your fans to call 1-800-HELP-NOW to donate to the victims of Hurricane #Sandy ??,1
11/5/2012 8:44:59 PM,10000,10000,Setting aside political parties.... Please help the victims of hurricane sandy. Do whatever you can! http://t.co/Oxx6GEOX,1
